file_name,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s1_27.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9761919413357524,0.0722383914545545,-3.632204338503949,14.605515273048123,1.1182463657296249,0.151214599609375
s1_28.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9734113076481802,0.0835451715239743,-3.523300990713787,12.265060049635386,1.1000458547243344,0.1441230773925781
s1_29.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9606662004078216,0.0835612396574855,-2.2214673504015163,4.146623025330682,1.7504192123520093,0.262664794921875
s1_3.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9666235951906386,0.0993096136367286,-3.850222982357315,17.101198762696384,1.3320467741508608,0.1760902404785156
s1_30.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.974069696447384,0.0733902590895847,-3.348610672180649,12.347694328970377,1.2180803167150849,0.1596794128417968
s1_31.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9617897154916706,0.0836564888902649,-2.3612744041768456,5.133212057451107,1.7102722388223628,0.2494125366210937
s1_32.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.96611600013139,0.1011346118946376,-4.229889062091446,20.74241284247314,1.4539715854697222,0.1254997253417968
s1_33.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9682196910409772,0.0817529790124194,-3.031859374686472,10.141324920890591,1.423917869673508,0.2000961303710937
s1_34.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9727775099707838,0.0729654019195685,-3.0077443018399936,9.058688769363172,1.2814259508627717,0.1801605224609375
s1_35.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9536454757408204,0.0905812968637571,-2.05262245651824,3.59587087702523,2.0202433989071538,0.2823829650878906
s1_36.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.994822918610758,0.0395020328468421,-9.560325223793434,103.38470766342694,0.2637346866320234,0.0293083190917968
s1_37.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9507659894800335,0.136813112383169,-3.3002407865709453,10.89064301950766,1.4871075736278956,0.1576271057128906
s1_38.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9561038948330796,0.1096495878945235,-2.807155236022796,7.797412964535205,1.554179265033353,0.2055549621582031
s1_39.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9625599261847017,0.1011741365488074,-3.137041029327804,10.290756163538624,1.4003936798781775,0.2101593017578125
s1_4.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.946912969842238,0.1265155414790482,-2.449276875566023,4.8213003324951975,1.6053393311476487,0.1835556030273437
s1_40.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9801804034928052,0.0729327727292092,-4.638645956717726,24.975793446459765,0.8985943909895299,0.1159744262695312
s1_41.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.975173062316065,0.0767168597467543,-3.726003694453361,15.308427172112411,1.123115709719811,0.1484031677246093
s1_42.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.8829942321002874,0.2372884370829922,-1.907835201335976,2.0850897382169347,2.0796182866203843,0.1720962524414062
s1_43.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9727822899312504,0.0937025006039132,-4.208671195642153,19.41312799730846,1.021626190782567,0.1433296203613281
s1_44.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.930777670457552,0.1815351686569211,-2.893242292997217,7.341142276816045,1.6458131811885928,0.1643638610839843
s1_45.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9756781937268244,0.0868919622954807,-4.413742834314075,21.512258947496218,0.9801349761217838,0.1293411254882812
s1_46.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9246630379208388,0.1789461934609371,-2.6686170200510126,6.294768355373266,1.815814715157572,0.1800003051757812
s1_47.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9648069016779838,0.1051893575709781,-3.979183436353447,18.611687132729312,1.3032356911183969,0.1505050659179687
s1_48.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9295643567128758,0.1717081981357881,-2.8703093383976905,7.786752067641322,1.7312835277320344,0.119873046875
s1_49.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9665389066334504,0.0895349427220798,-3.353272586439333,13.169958662582438,1.3973609466198542,0.1924629211425781
s1_5.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9308495175096566,0.1519350509431287,-2.584503773060052,6.516263593895411,2.0133574572315958,0.2103538513183593
s1_50.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9226343275676612,0.2080855717770955,-2.8449068434733493,6.813528239999668,1.4702874289580352,0.1272010803222656
s1_51.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9645401219442208,0.1088381335558829,-3.297160623035281,10.308983961120356,1.0994113749985155,0.1075706481933593
s1_52.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9521936715266286,0.1513442571277991,-3.583672928158857,12.483347117939047,1.1738081309330526,0.1165733337402343
s1_53.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.953180597248256,0.1521390836686335,-3.5945963842746207,12.198370074087332,1.1003412613775514,0.1002197265625
s1_54.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9336514213085436,0.1697227933503238,-2.782792562929745,6.948733497294144,1.565250514693049,0.1510009765625
s1_55.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9749364454921456,0.0824904997341081,-4.17885195530925,19.575743073830875,1.0477591072111212,0.1062889099121093
s1_56.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9720558953622586,0.0929394671569562,-4.001814760771514,17.237951385365754,1.0543570739494266,0.1311759948730468
s1_57.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9579638847391446,0.1146429199504879,-3.31857911312151,11.251478207722936,1.5440190252045911,0.1633644104003906
s1_58.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9604939461010674,0.1005814474996808,-2.996517179349834,9.537466723356362,1.53811445840785,0.2167129516601562
s1_59.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.960095781893506,0.1073411499614201,-3.592211750917752,14.703450284612623,1.5023303505683767,0.1848983764648437
s1_6.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9338387657506564,0.1558390697760545,-2.6475932415083814,6.407626601787282,1.8744772075601168,0.1506500244140625
s1_60.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9370652799626792,0.167445209932213,-2.9730737968513448,8.05077028453752,1.5624166769407122,0.1557655334472656
s1_61.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9823791157821994,0.0798027524523539,-5.551221043489363,33.74302408378437,0.6816093040410914,0.06085205078125
s1_62.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9830060305805872,0.0758046304998221,-5.771229571910517,37.81517319403229,0.7276157955955277,0.0822601318359375
s1_63.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9653220926632512,0.1150220128573712,-3.812749244180901,14.696640197949703,1.0659125251758597,0.100341796875
s1_64.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9692869710758014,0.0978067768991739,-3.721349009699937,14.361903920400165,1.0963282331199409,0.0873947143554687
s1_65.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9720832665451322,0.0917885285307303,-3.833738841710977,15.503275481763986,1.0393186517649824,0.0838470458984375
s1_66.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9539854454616444,0.1320337495887994,-3.039988852567739,8.421204810292968,1.2246048755191643,0.0864181518554687
s1_67.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9423752754639868,0.1679711772958972,-2.9744839744566987,7.586252167427279,1.2174431598996929,0.0784568786621093
s1_68.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9837024849630298,0.0825227988722444,-6.438250767705132,45.24390200858741,0.6331730575635638,0.05657958984375
s1_69.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9653919627064144,0.1063904404153306,-3.78084624730331,15.627113586882077,1.2300741791615335,0.1560783386230468
s1_7.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9502656747890024,0.1344598414977438,-3.0425293018923907,8.805858805080991,1.4423520634121991,0.1553802490234375
s1_70.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9417403887387013,0.1643809974385208,-3.150614003890872,9.116681008044225,1.4695569928587304,0.1535186767578125
s1_71.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9623330801937836,0.1152296343827356,-3.827545958799493,15.5261489701419,1.3256062230295826,0.1462020874023437
s1_72.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.963750130681458,0.1498710062770947,-4.450513409046816,18.85221079555657,0.6964637035757835,0.0635757446289062
s1_73.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9740464084780686,0.0912699543260403,-4.322986932600704,20.44753595437221,1.0000993410604893,0.1385002136230468
s1_74.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9689663785965984,0.0982949229734681,-3.757103063763896,14.959757032043338,1.1312815773771592,0.1560325622558593
s1_75.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.971838735471078,0.0915492538720524,-3.917254384593125,16.556114813889955,1.0971135069234903,0.1548919677734375
s1_76.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9767420539766763,0.0904097109009745,-5.0176930458765945,28.6004297550058,0.9110431533778788,0.106414794921875
s1_77.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9668869066792072,0.0973307667546917,-3.527926606751437,13.333887773923806,1.28437198809375,0.165069580078125
s1_78.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9756259977420944,0.0823650146669801,-4.248749395621109,20.347386019452813,1.040433229247422,0.1136436462402343
s1_79.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9754868640271884,0.0818579459168988,-4.120582917522928,18.97842136625401,1.0450680078113306,0.1375274658203125
s1_8.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9524023031470484,0.121727914770496,-3.3169726591932363,11.409778993669692,1.7533697331625893,0.1437721252441406
s1_80.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9616214297391802,0.1018772272937023,-3.2535975497518987,11.229078150409103,1.5191952125051067,0.1761512756347656
s1_81.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9701289575210544,0.0903546135279616,-3.6997130784890495,15.305911375103303,1.134992041356462,0.0894966125488281
s1_82.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9757264820860444,0.0899909856270529,-4.45562268934586,21.630763617086327,0.8819649113811989,0.1217193603515625
s1_83.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.97917061735757,0.0823288581476656,-4.807456897762792,25.42415807730416,0.7947298949838698,0.1071929931640625
s1_84.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.975161228120622,0.0858970492675272,-4.23672586680124,19.795591013076542,1.0132505975005563,0.1376304626464843
s1_85.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9580457560922132,0.1263583648205034,-3.485774448702947,12.340033410163391,1.205542309550238,0.1082305908203125
s1_86.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9544588373249872,0.1419383114772499,-3.34204082938628,10.287221227231528,1.1332564099146816,0.1007614135742187
s1_87.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9275379664869196,0.1508030281817692,-2.3885694436510208,5.55452035302719,2.0306744219620625,0.1873016357421875
s1_88.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9649408083308686,0.1074757356850382,-3.674371259325544,14.270466903854167,1.228515624728428,0.1084213256835937
s1_89.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9734848646102264,0.0940317538499595,-4.402311733905433,21.34580169440237,0.9872609346206548,0.1355934143066406
s1_9.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9617565605109182,0.1102609898504137,-3.251009995617631,10.557615333178878,1.2697473286253258,0.1331596374511718
s1_90.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9517965551939632,0.1290779515400528,-3.436741978334965,12.622229473228025,1.5716664866431724,0.1655235290527343
s1_91.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9872274809085416,0.0621464629522555,-6.0731179524259975,41.77362183860184,0.5769977848116905,0.0713653564453125
s1_92.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9675196907981648,0.0935669810149559,-3.4548031477194945,12.804481481010226,1.2936979016089998,0.1837577819824218
s1_93.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9398748737932472,0.1497402576069571,-2.772119167206322,7.02204246752939,1.6544601992893435,0.1621360778808593
s1_94.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.975602272757111,0.0906337706266523,-4.414991609810815,20.74799124690647,0.8816423884037778,0.1017799377441406
s1_95.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9652109424686124,0.1286539497456234,-4.213695633464282,17.596022023339252,0.9285712828866328,0.0897636413574218
s1_96.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9609999066348156,0.1117835951602444,-3.508175031932846,13.296529804886651,1.3510186268348376,0.1686935424804687
s1_97.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9738044974173308,0.0857164614975695,-3.8327852874077206,15.561655466956022,1.0476656470483785,0.1538581848144531
s1_98.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.963744784364288,0.1217247421875355,-3.999152127637346,16.61277793770177,1.1001242675697798,0.1218223571777343
s1_99.tif,Wikipedia,,150,512,512,1.0,6366.8017578125,0.9498264180886956,0.1454283944453965,-3.4326853314737926,11.728790626343237,1.412629327208461,0.1572647094726562
s1_1.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.961561618389728,0.1029482533476007,-3.201131785907959,10.622490880453295,1.4904692285820813,0.1946868896484375
s1_10.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.956867105934114,0.1107951318756136,-3.21971484250146,11.067786653443749,1.6407625307076874,0.191253662109375
s1_100.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9536144421667844,0.1133961601704849,-3.1093572013486117,10.028398064287968,1.8567052070284007,0.197265625
s1_101.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.955045426013874,0.0904700024144881,-2.082065947880019,3.397083379634563,1.9237653349456831,0.2747993469238281
s1_102.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9203653350178022,0.173573444190776,-2.416495759146668,5.146755293063075,2.002176362817451,0.2041816711425781
s1_103.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.971135076807981,0.0936080738985136,-4.290951736697991,20.830816298712737,1.227521931710344,0.1190719604492187
s1_104.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9770791961516464,0.0897611545016358,-4.834001017169137,25.24073259094922,0.8666591138231093,0.1171684265136718
s1_105.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9524080500788652,0.1289973603136177,-3.063732696911162,9.065120498515538,1.482877886064262,0.1173362731933593
s1_106.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9862446630157108,0.0635715482130344,-5.971410553092476,39.61016419544247,0.6643009637023705,0.0642852783203125
s1_107.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9774752452152536,0.0764738731742582,-4.200843881390171,19.159129835473223,1.020262637583703,0.1200447082519531
s1_108.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.96868010584633,0.0980782493596473,-3.804531079977988,15.62161852172722,1.1733341860946604,0.1727409362792968
s1_11.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9249918935320036,0.1847042975278156,-2.676906858368431,6.210762677842629,1.7179760903819368,0.1821403503417968
s1_12.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9704669825557805,0.0951609309450483,-3.918172714944392,16.514202593166825,1.1131312795760762,0.1616401672363281
s1_13.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9720518187338456,0.0949470208297065,-4.104778496941401,18.012252704174372,1.0302340263318714,0.1451988220214843
s1_14.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.975169230226792,0.0866276891711123,-4.264448741200471,19.943889424891267,0.9665371953182202,0.1379890441894531
s1_15.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9430858867343646,0.1392991885329732,-2.8145676174103427,7.731867679749703,1.6771404209121197,0.1775894165039062
s1_16.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9625845531827214,0.105730191158349,-3.584889611109977,13.876209327049686,1.4714734839831085,0.1426544189453125
s1_17.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9308157598991548,0.1860751427237975,-2.8756673514059985,7.078414386610795,1.5214362066203375,0.1450157165527343
s1_18.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.909339763245026,0.1840428352442245,-2.127535961489465,3.5761504434363154,2.134757785287521,0.1911697387695312
s1_19.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9338340374591176,0.1806885382140095,-3.063435936578752,8.603850115609117,1.5207244622400842,0.1519355773925781
s1_2.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9682389773331298,0.1020883406286281,-3.980656172406881,17.435046217999844,1.1489970958373157,0.1705856323242187
s1_20.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.940922436553432,0.1427313994555332,-2.883240527865386,8.368432413902383,1.7809278488003148,0.2159423828125
s1_21.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9252329621673442,0.1858725617067422,-2.8345200749932475,7.285392308434403,1.806103785840509,0.2058753967285156
s1_22.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.970859586183404,0.0986752454014303,-4.260913209399393,19.83417399826611,1.087731912037229,0.1464729309082031
s1_23.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.97569521502167,0.0752632144965693,-3.8822020178886585,17.111049170012446,1.156139945025174,0.1415748596191406
s1_24.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.965744859708349,0.0837950393932254,-2.864788368528731,8.468753741567689,1.5427605107625468,0.2086830139160156
s1_25.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9693210824025038,0.0811035534554544,-3.206889804074126,10.970216056610012,1.4441980005529442,0.1793899536132812
s1_26.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9687584303664496,0.1103147541981704,-4.201157566134517,17.98641267585426,1.0245364118056874,0.1064720153808593
s1_27.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.975229199737285,0.0744561414216218,-3.645440132008184,14.775525672251568,1.133530084011355,0.1554527282714843
s1_28.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9725849019910638,0.0854939522213711,-3.544362745475281,12.406595058362395,1.1217562999110826,0.1456031799316406
s1_29.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.959357935863398,0.0873081326761732,-2.2805031304840564,4.402275376071597,1.7403890925159458,0.2707977294921875
s1_3.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9657437070757744,0.1023069108491891,-3.820863741828143,16.38715435620456,1.3363881839122005,0.1790733337402343
s1_30.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9725542075248296,0.0763872706327213,-3.346504589762935,12.030037618203522,1.2715881245805083,0.1646080017089843
s1_31.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.960743408704088,0.0873090509890257,-2.425238253290266,5.397789874715263,1.7101935948895055,0.2559013366699219
s1_32.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9652816828593452,0.1024933098615472,-4.15506116852437,19.88929680686285,1.446186588205319,0.1305923461914062
s1_33.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.966903348044962,0.0852215866333336,-3.05787151621044,10.24822628839863,1.4303490550473088,0.2060012817382812
s1_34.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.971613504718481,0.0761920630266085,-3.0562853519915274,9.373084747050038,1.2810167796914522,0.1841888427734375
s1_35.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.952242461573606,0.0934502804595036,-2.050372946019253,3.5183169335855053,2.003881004716372,0.2928237915039062
s1_36.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.994373938902692,0.040498854956222,-9.715527249147993,108.03222872969027,0.290099007416798,0.0290794372558593
s1_37.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9493537021831592,0.138972585411314,-3.244547432258819,10.4314927094589,1.531999670632374,0.1616897583007812
s1_38.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.955065798528757,0.1115778536376332,-2.8198961061173207,7.828653140699576,1.5792365099264254,0.2092056274414062
s1_39.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9616977493338004,0.1070030746991579,-3.228724404418263,10.538420372689243,1.3686129590083678,0.2102394104003906
s1_4.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9456040079493128,0.1303291499643791,-2.4481805215404333,4.772502665449048,1.5885529745683755,0.1887321472167968
s1_40.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9795411929520158,0.0746980240711672,-4.652797469075431,24.887039864087956,0.91225834073019,0.1183280944824218
s1_41.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9744100012420764,0.0796506911329767,-3.7488087514852166,15.172366643734213,1.1154824263890235,0.15277099609375
s1_42.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.882272490860519,0.2379915364713033,-1.891475135475162,2.0165075621728583,2.077465402585536,0.1773109436035156
s1_43.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9722163502179786,0.0931944499691474,-4.197588192831191,19.496075731165053,1.0562231383171037,0.1454658508300781
s1_44.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.929516089124796,0.1831232701259484,-2.8595120481761103,7.115829014740752,1.6713100538502883,0.1669425964355468
s1_45.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9750063360606332,0.0890400282226535,-4.382671149800686,21.02215476787456,0.9627712921863754,0.1334114074707031
s1_46.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9241717282406692,0.1795019404683488,-2.6372131908955856,6.090509895046015,1.799825890330126,0.1832160949707031
s1_47.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.9636924035475862,0.1078006578039384,-3.90912647033715,17.64838538430439,1.3186135538212005,0.1555862426757812
s1_48.tif,Wikipedia,,300,512,512,1.0,25495.0673828125,0.93006444787065,0.1705393531106095,-2.8867111728195534,7.88775647704391,1.7434717856232635,0.1235618591308593
