file_name,dataset_source,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s1_48.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988082954,0.064943767,-7.676773299,67.12874898,0.718202646,0.054085653
s1_49.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.989330271,0.07821668,-8.151109093,68.09967189,0.298311971,0.033603992
s1_5.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988882396,0.077092667,-7.757962921,61.94520057,0.316995461,0.042440897
s1_50.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.982819247,0.098885677,-6.420200361,41.71630019,0.447826147,0.034454632
s1_51.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981990699,0.094325126,-5.882292439,35.29539824,0.50179759,0.065485068
s1_52.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.945188127,0.118177321,-2.10781982,4.332339597,1.262320944,0.023157405
s1_53.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.979743908,0.102322466,-5.531268724,31.07775198,0.483319222,0.046878222
s1_54.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988576871,0.075237955,-7.744062856,62.807469,0.387830764,0.027968957
s1_55.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.970400851,0.097481587,-4.347253713,22.27899417,1.019257442,0.059944856
s1_56.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.961006539,0.125893001,-4.258475136,18.83794517,1.207773155,0.082236891
s1_57.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981811447,0.098312587,-5.896183441,34.71145863,0.474794103,0.05960193
s1_58.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.987175163,0.078445758,-6.922522055,49.45561841,0.392738528,0.051755597
s1_59.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.967769495,0.130396655,-4.348676429,18.38869836,0.739468868,0.078363897
s1_6.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.993274533,0.059547807,-10.03848667,105.1662528,0.213047282,0.026883562
s1_60.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.986218637,0.088499577,-6.972782193,48.91441861,0.343216704,0.043402471
s1_61.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988306057,0.076397045,-7.411598739,56.82917003,0.360546833,0.045705829
s1_62.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.97812684,0.110557326,-5.391381221,28.69133466,0.483480239,0.062503222
s1_63.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.972694505,0.114958851,-4.932313136,23.76266755,1.21843884,0.073898954
s1_64.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.96841378,0.129532675,-4.285430452,17.26186907,0.827410871,0.058021248
s1_65.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.968555018,0.129280631,-4.233750704,16.77530915,0.667848818,0.075584585
s1_66.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.963819805,0.145755576,-4.005241205,14.56506589,0.625961741,0.048141755
s1_67.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.915401909,0.128422911,-1.94918606,5.750740896,2.407366421,0.02929371
s1_68.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.97835729,0.117346409,-5.766976565,32.71746972,0.444595167,0.049190787
s1_69.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.986384909,0.085827772,-7.048871051,50.90571893,0.377015107,0.049845338
s1_7.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.987482707,0.081866795,-7.243029278,53.48237862,0.348192053,0.045722861
s1_70.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.952670065,0.155587431,-3.477604071,11.09591058,1.076536722,0.169196034
s1_71.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988675774,0.073751605,-7.333683424,55.53012011,0.349050061,0.046535756
s1_72.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.9758345,0.118090881,-5.244553367,27.01826579,0.528838655,0.077224186
s1_73.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.969361199,0.129210309,-4.570573608,20.14989432,0.764541332,0.092265521
s1_74.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988106039,0.074435561,-7.42493432,58.16745607,0.399053564,0.045708591
s1_75.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988561424,0.07324077,-7.377644111,57.6118715,0.388829809,0.036689866
s1_76.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.988087569,0.078609499,-8.233058564,70.42684008,0.438071841,0.026543397
s1_77.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.970397041,0.11838433,-4.450822386,19.9707191,0.770335127,0.093882567
s1_78.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.97618845,0.102540396,-5.516747428,31.49522201,1.025742241,0.067652637
s1_79.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.983234014,0.093092016,-6.387796266,41.80483379,0.499280513,0.058195242
s1_8.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.984716196,0.092082932,-6.654341336,44.75894148,0.400860175,0.055648383
s1_80.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.982058646,0.098638081,-6.133403375,37.97819401,0.552591143,0.06240932
s1_81.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.973549496,0.115945329,-4.765333924,22.54231184,0.630683463,0.080707763
s1_82.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.986088287,0.093208965,-7.269021023,52.93965245,0.336180272,0.034938872
s1_83.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.978163385,0.109392929,-5.434870204,29.3006316,0.528481989,0.07771533
s1_84.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.989127216,0.071210684,-8.571419257,78.26254632,0.591860355,0.034189037
s1_85.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.980475021,0.10810845,-6.14352877,38.10972746,0.455620779,0.043958978
s1_86.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.980583727,0.104075589,-5.642413823,31.17724051,0.431085329,0.05385274
s1_87.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981862626,0.100847626,-6.05562673,36.61780339,0.45034116,0.059231846
s1_88.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981118758,0.095023145,-5.784326322,35.11455925,0.526442896,0.051773089
s1_89.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.972666315,0.118501297,-4.781684438,22.61183119,0.693137711,0.095843
s1_9.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.974963644,0.116665416,-5.036885001,24.99403405,0.59007048,0.086762134
s1_90.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981128644,0.096424876,-5.909999467,36.17968539,0.557280044,0.076733042
s1_91.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.979518696,0.111330419,-5.80418642,33.27550339,0.440857049,0.056785333
s1_92.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.983446432,0.098608257,-6.483784236,42.23395198,0.393894325,0.05027296
s1_93.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981709224,0.102923737,-6.130903614,37.55985449,0.448398015,0.056686828
s1_94.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.983546207,0.100356223,-6.58495361,43.28444959,0.383838756,0.043479802
s1_95.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.986828544,0.086259134,-7.210818814,52.85731456,0.342324694,0.045467852
s1_96.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.98175645,0.104620676,-6.22994129,38.8678798,0.393556182,0.037024967
s1_97.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981670683,0.098998791,-6.184613139,38.94479879,0.490295869,0.053614303
s1_98.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.961146928,0.138719735,-3.862249072,14.24761877,0.94107505,0.152166648
s1_99.tif,official,Official,150,Canon120-1,1240,1752,0.707762557,6366.801758,0.981620894,0.101181638,-6.50025484,42.79468684,0.615662485,0.043790046
s1_1.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.971552715,0.130233097,-4.87880697,22.62173535,0.766827782,0.045107036
s1_10.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.969377158,0.130373748,-4.424467877,18.52786081,0.706744629,0.036423314
s1_100.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.984668829,0.096245087,-6.940714022,48.31153999,0.455133582,0.027231535
s1_11.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.973347195,0.124821614,-5.021404729,24.34398117,0.664917651,0.063432086
s1_12.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.987232983,0.083120848,-8.023701584,65.07043787,0.657626687,0.022663405
s1_13.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.979518545,0.1097962,-5.866918824,33.81462902,0.599486896,0.046014295
s1_14.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.97883429,0.112737353,-5.72847894,32.05487568,0.551643892,0.047806281
s1_15.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.976659213,0.105460915,-5.275273459,28.23447673,0.826758959,0.060638931
s1_16.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.981891022,0.099408451,-6.182486327,38.25291998,0.595610162,0.049025384
s1_17.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.992626415,0.065860771,-10.14522154,104.5348946,0.288052067,0.01559293
s1_18.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.982038982,0.10360616,-6.377182544,40.07681609,0.585824051,0.035455939
s1_19.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.969337695,0.127770027,-4.764560633,22.03818178,1.131963773,0.064064512
s1_2.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.957259009,0.148354767,-3.831015979,13.67200849,1.258931988,0.118749885
s1_20.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.969287858,0.127776575,-4.762140112,22.01622143,1.142682676,0.063878646
s1_21.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.991652015,0.069304299,-9.420817707,90.33556761,0.311911595,0.020223475
s1_22.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.993225394,0.062694964,-10.63719038,115.1028123,0.281964886,0.014079914
s1_23.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.985194055,0.086858443,-7.084056548,51.02720591,0.654617638,0.031537936
s1_24.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.988375643,0.080371999,-7.772854712,61.09716193,0.40162109,0.031891506
s1_25.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.976591843,0.121590614,-5.466809125,28.73149846,0.560769408,0.03594273
s1_26.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.984019123,0.097532639,-6.72574341,44.78389407,0.511429827,0.029912504
s1_27.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.963214615,0.143849215,-4.15431721,16.08437158,0.941189215,0.062705291
s1_28.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.989035328,0.081840768,-8.250780776,68.18183539,0.358603179,0.020010023
s1_29.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.992517908,0.056296668,-9.928270538,106.6831994,0.447746561,0.014054167
s1_3.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.978160005,0.11367358,-5.620899914,30.8578439,0.584684618,0.046176481
s1_30.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.980404302,0.086902312,-4.914391235,24.66876595,0.706641691,0.025926569
s1_31.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.957907926,0.146964383,-3.793495612,13.32756162,1.197376103,0.098000883
s1_32.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.984237142,0.09193423,-6.73174901,45.67414176,0.605310588,0.041887322
s1_33.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.96052717,0.14748715,-4.022213921,15.08664316,1.041421393,0.08945245
s1_34.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.986453891,0.085804023,-7.149754292,51.62448096,0.469318895,0.033322567
s1_35.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.971889533,0.133389472,-4.958142604,23.286914,0.650215791,0.042261007
s1_36.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.98410603,0.099557764,-6.778329205,45.38227239,0.443812897,0.03035757
s1_37.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.98148732,0.10643488,-6.225218876,38.04164279,0.517133043,0.036787113
s1_38.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.986188168,0.087796224,-7.286032487,53.6327311,0.517429599,0.030148256
s1_39.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.986550612,0.08513127,-7.225037539,53.56188568,0.442385852,0.036835275
s1_4.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.967888343,0.134554086,-4.496962133,19.19168788,0.835013781,0.078362246
s1_40.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.983206956,0.088798394,-6.829820241,49.07464898,0.807321185,0.047657428
s1_41.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.959011673,0.160981892,-4.026689597,14.78885065,0.836332536,0.062757706
s1_42.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.968417508,0.137191176,-4.508732083,19.10925989,0.736774094,0.033839013
s1_43.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.985942464,0.088921438,-7.071829491,50.34485632,0.452421795,0.037623795
s1_44.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.975370573,0.121309642,-5.276173752,26.89706192,0.630234025,0.054020534
s1_45.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.982481059,0.10032671,-6.328701411,39.76850511,0.535421018,0.042126752
s1_46.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.978343027,0.111621099,-5.62109585,31.01114737,0.60406464,0.052888214
s1_47.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.980784513,0.089275627,-6.055537029,39.0524548,0.930674842,0.066936748
s1_48.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.985808843,0.072690244,-7.494883397,61.68233197,0.928079615,0.043202978
s1_49.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.988964509,0.081373377,-8.218557133,68.01251457,0.370433936,0.021814769
s1_5.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.988167808,0.08203566,-7.866344798,62.41356322,0.426894869,0.027572691
s1_50.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.982032196,0.101114778,-6.393270534,41.11896239,0.587622361,0.022804098
s1_51.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.981378213,0.100626477,-6.016837943,36.19258973,0.56184375,0.043026538
s1_52.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.943827398,0.122875106,-2.223668772,4.892919268,1.459288619,0.014433484
s1_53.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.979158281,0.106369727,-5.63441818,31.82862453,0.583809331,0.029468703
s1_54.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.988063627,0.077907613,-7.871583122,64.15311462,0.510420635,0.017941824
s1_55.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.969304129,0.106005133,-4.539850966,22.67136482,1.204344201,0.036522971
s1_56.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.95953276,0.134327746,-4.23976009,18.10670776,1.394528891,0.055174463
s1_57.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.981281629,0.102877081,-6.0045494,35.56982992,0.558242323,0.040393157
s1_58.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.986672613,0.083818616,-7.11005703,51.04818926,0.463313402,0.036207218
s1_59.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.967097224,0.135296053,-4.419397336,18.74238146,0.824655035,0.053578916
s1_6.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.992721351,0.063587167,-10.18761943,106.267277,0.314040919,0.01770205
s1_60.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.985817634,0.091781072,-7.054622902,49.43445507,0.422360222,0.027966951
s1_61.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.987815276,0.081119782,-7.608006595,58.74465031,0.4428322,0.031458854
s1_62.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.97738884,0.11558658,-5.46675159,29.14143829,0.573200719,0.040108439
s1_63.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.970937455,0.118274117,-5.006899804,24.44013753,1.462529122,0.046535798
s1_64.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.965978861,0.133362515,-4.324566396,17.62511268,1.166091682,0.036462625
s1_65.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.967912584,0.134895465,-4.349253939,17.69832433,0.737188991,0.051013352
s1_66.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.963333741,0.149888824,-4.131517679,15.6820584,0.713119044,0.032450367
s1_67.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.912931025,0.135329707,-1.985601297,5.415594518,2.566541181,0.019717834
s1_68.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.977877506,0.120802209,-5.770502521,32.27662276,0.51874928,0.03153989
s1_69.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.985518035,0.091333766,-7.183896601,51.71607219,0.536143157,0.032874053
s1_7.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.986705722,0.087094918,-7.421850048,55.30728422,0.480701722,0.031491499
s1_70.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.951212997,0.166164861,-3.582603774,11.5013124,1.208518802,0.115502699
s1_71.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.98834768,0.079554483,-7.700547495,60.2230967,0.39384032,0.033151299
s1_72.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.975293744,0.123337309,-5.321304291,27.35601505,0.595452573,0.050998179
s1_73.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.968715837,0.133497357,-4.639762298,20.54166003,0.869900569,0.059380747
s1_74.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.987520708,0.080679506,-7.679551223,60.73266976,0.476588403,0.031852885
s1_75.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.987731085,0.078483386,-7.644962614,60.58943214,0.54921516,0.024812985
s1_76.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.987507592,0.080793569,-8.316799781,71.04854424,0.625318549,0.017053187
s1_77.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.969639205,0.126215331,-4.624896963,21.08005813,0.84062874,0.062981848
s1_78.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.975223403,0.109395853,-5.648271184,32.33559646,1.071648433,0.044194836
s1_79.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.982455219,0.098924125,-6.50121999,42.40096054,0.597902682,0.038870025
s1_8.tif,official,Official,300,Canon120-1,2480,3508,0.70695553,25495.06738,0.983755141,0.096920976,-6.723987556,44.9554017,0.579605813,0.034967195
